OrderID,CustomerID,ProductName,Category,Price,OrderDate,Quantity,City,PaymentMethod,OrderStatus
1031,87938,Product_406,Clothing,91.92,2023-09-07,2,San Diego,Debit Card,Cancelled
1032,45343,Product_278,Toys,145.1,2023-11-18,4,Houston,Credit Card,Shipped
1033,68255,Product_293,Sports,403.2,2023-06-03,4,Philadelphia,Debit Card,Pending
1034,12656,Product_89,Electronics,299.01,2023-02-04,8,New York,PayPal,Delivered
1035,53406,Product_248,Sports,390.92,2023-12-14,4,San Antonio,PayPal,Cancelled
1036,27298,Product_334,Beauty,235.94,2023-01-03,10,San Jose,PayPal,Shipped
1037,17576,Product_278,Sports,284.9,2023-09-28,2,Houston,Credit Card,Pending
1038,37383,Product_272,Books,81.67,2023-10-11,1,Los Angeles,PayPal,Delivered
1039,10829,Product_114,Clothing,381.35,2023-06-18,3,Philadelphia,PayPal,Shipped
1040,34898,Product_262,Home,431.34,2023-12-30,4,New York,Debit Card,Shipped
1041,41929,Product_106,Home,334.66,2023-06-25,1,Los Angeles,Gift Card,Shipped
1042,11566,Product_105,Books,350.66,2023-06-26,2,Philadelphia,Credit Card,Cancelled
1043,60865,Product_261,Electronics,121.17,2023-12-17,6,San Antonio,Gift Card,Cancelled
1044,25541,Product_254,Clothing,150.79,2023-11-05,4,New York,Gift Card,Delivered
1045,71718,Product_160,Electronics,340.89,2023-01-09,1,Dallas,Debit Card,Pending
1046,89419,Product_37,Sports,82.68,2023-08-20,4,San Diego,PayPal,Shipped
1047,60741,Product_301,Electronics,135.33,2023-08-14,8,Philadelphia,Gift Card,Cancelled
1048,31900,Product_193,Books,496.22,2023-11-04,2,Chicago,Credit Card,Returned
1049,48813,Product_286,Home,362.3,2023-05-18,4,Chicago,Debit Card,Cancelled
1050,39712,Product_387,Sports,367.14,2023-04-15,7,San Antonio,PayPal,Delivered
1051,51770,Product_22,Sports,387.07,2023-01-11,10,San Jose,PayPal,Pending
1052,85431,Product_329,Books,415.16,2023-10-12,4,San Antonio,PayPal,Cancelled
1053,28543,Product_429,Toys,127.63,2023-09-16,9,San Diego,PayPal,Pending
1054,95997,Product_270,Books,290.82,2023-10-22,6,New York,Credit Card,Shipped
1055,36841,Product_225,Toys,280.87,2023-12-02,6,Philadelphia,PayPal,Cancelled
1056,58012,Product_470,Clothing,91.57,2023-04-23,5,Phoenix,Debit Card,Shipped
1057,77906,Product_47,Home,165.13,2023-05-07,2,Chicago,Credit Card,Delivered
1058,45332,Product_105,Books,437.94,2023-02-08,8,Chicago,Credit Card,Shipped
1059,39147,Product_378,Beauty,8.21,2023-06-03,9,Dallas,PayPal,Shipped
1060,55660,Product_22,Home,315.99,2023-05-11,7,Houston,PayPal,Pending
1061,63884,Product_62,Beauty,27.82,2023-02-09,10,Los Angeles,PayPal,Cancelled
1062,36229,Product_482,Electronics,406.22,2023-02-18,9,San Jose,Gift Card,Delivered
1063,17930,Product_194,Books,27.65,2023-06-09,10,Phoenix,Gift Card,Returned
1064,75881,Product_168,Electronics,219.68,2023-07-30,4,San Antonio,Debit Card,Cancelled
1065,73233,Product_267,Toys,39.02,2023-06-07,9,San Jose,PayPal,Pending
1066,81704,Product_10,Electronics,58.89,2023-11-29,9,Phoenix,Debit Card,Delivered
1067,53435,Product_123,Electronics,171.94,2023-10-17,8,Los Angeles,Credit Card,Pending
1068,35728,Product_24,Books,70.66,2023-07-06,2,Chicago,PayPal,Shipped
1069,60633,Product_123,Electronics,217.66,2023-05-12,4,San Diego,Debit Card,Returned
1070,85710,Product_477,Toys,10.68,2023-11-08,2,Philadelphia,Debit Card,Returned
1071,13095,Product_120,Sports,139.07,2023-05-08,9,Houston,Gift Card,Delivered
1072,38456,Product_285,Electronics,17.93,2023-12-30,7,Los Angeles,Gift Card,Returned
1073,16713,Product_192,Toys,353.88,2023-09-17,10,Chicago,Debit Card,Shipped
1074,39463,Product_342,Beauty,241.92,2023-12-16,9,San Jose,Debit Card,Pending
1075,92484,Product_99,Beauty,358.17,2023-06-18,4,Phoenix,PayPal,Shipped
1076,54494,Product_273,Beauty,292.47,2023-08-17,4,Phoenix,Gift Card,Returned
1077,41387,Product_219,Books,9.22,2023-08-02,8,Philadelphia,Credit Card,Returned
1078,39608,Product_222,Clothing,447.32,2023-10-07,3,San Jose,Gift Card,Pending
1079,74665,Product_90,Books,6.29,2023-01-21,9,Phoenix,Debit Card,Pending
1080,73158,Product_385,Toys,314.86,2023-01-22,5,Los Angeles,Credit Card,Cancelled
1081,19439,Product_127,Electronics,268.61,2023-03-31,2,San Antonio,Credit Card,Delivered
1082,15736,Product_339,Toys,319.71,2023-10-28,4,San Diego,Debit Card,Delivered
1083,18607,Product_216,Toys,403.45,2023-02-27,4,Houston,Credit Card,Cancelled
1084,87781,Product_202,Sports,370.7,2023-01-25,5,San Jose,Credit Card,Shipped
1085,62761,Product_45,Home,402.71,2023-01-04,2,Los Angeles,Gift Card,Shipped
1086,87375,Product_388,Books,440.89,2023-09-15,2,Philadelphia,Credit Card,Delivered
1087,32290,Product_199,Sports,415.11,2023-08-21,1,Houston,PayPal,Delivered
1088,70241,Product_386,Electronics,115.17,2023-03-20,10,Chicago,Gift Card,Shipped
1089,48733,Product_478,Sports,119.31,2023-10-28,2,Chicago,Credit Card,Shipped
1090,69428,Product_146,Books,68.22,2023-06-07,7,Houston,Credit Card,Cancelled
1091,63397,Product_336,Beauty,397.88,2023-02-16,7,Philadelphia,Debit Card,Pending
1092,98090,Product_455,Sports,457.6,2023-11-24,1,Phoenix,PayPal,Returned
1093,74541,Product_151,Beauty,373.86,2023-12-31,2,Dallas,PayPal,Cancelled
1094,59497,Product_444,Sports,62.3,2023-10-04,10,New York,Debit Card,Delivered
1095,58004,Product_354,Clothing,459.99,2023-06-11,10,Los Angeles,PayPal,Shipped
1096,17166,Product_71,Sports,441.01,2023-06-23,10,Houston,PayPal,Delivered
1097,78026,Product_346,Beauty,229.91,2023-08-21,6,Dallas,PayPal,Shipped
1098,74189,Product_25,Clothing,366.41,2023-02-13,1,San Antonio,Debit Card,Cancelled
1099,11459,Product_303,Books,188.39,2023-06-16,7,Houston,Credit Card,Cancelled
1100,55074,Product_347,Home,164.94,2023-11-27,7,Houston,Gift Card,Cancelled
1101,65107,Product_401,Toys,417.7,2023-12-09,5,New York,Gift Card,Pending
1102,94666,Product_407,Electronics,144.04,2023-08-24,3,Los Angeles,Credit Card,Pending
1103,53274,Product_177,Toys,41.36,2023-05-22,5,New York,Gift Card,Pending
1104,16115,Product_102,Clothing,126.36,2023-11-03,9,Los Angeles,Gift Card,Returned
1105,11457,Product_286,Home,51.14,2023-01-27,10,New York,Debit Card,Pending
1106,88249,Product_334,Sports,122.41,2023-11-20,3,Houston,Debit Card,Shipped
1107,20781,Product_463,Electronics,477.84,2023-02-06,7,Houston,Debit Card,Pending
1108,44343,Product_8,Electronics,202.81,2023-03-28,2,Chicago,Debit Card,Cancelled
1109,35688,Product_443,Sports,259.96,2023-09-21,3,San Jose,Credit Card,Pending
1110,54645,Product_210,Books,464.75,2023-10-23,4,San Antonio,Debit Card,Returned
1111,23606,Product_237,Clothing,191.73,2023-11-24,5,Dallas,Gift Card,Delivered
1112,59119,Product_378,Toys,338.17,2023-03-07,2,Philadelphia,Gift Card,Returned
1113,72675,Product_436,Clothing,486.36,2023-01-27,10,Dallas,Credit Card,Delivered
1114,85786,Product_250,Books,442.27,2023-02-08,6,Los Angeles,Debit Card,Delivered
1115,91152,Product_133,Toys,81.14,2023-03-04,8,San Jose,PayPal,Pending
1116,24532,Product_163,Beauty,169.94,2023-11-13,9,Phoenix,PayPal,Pending
1117,59922,Product_96,Beauty,73.98,2023-07-15,9,San Jose,Gift Card,Pending
1118,35600,Product_335,Books,71.23,2023-12-28,5,San Antonio,Credit Card,Returned
1119,89051,Product_343,Electronics,237.87,2023-09-23,4,San Antonio,Gift Card,Delivered
1120,97606,Product_289,Clothing,58.25,2023-09-01,6,San Jose,Gift Card,Cancelled
1121,45307,Product_344,Sports,147.09,2023-05-25,3,San Antonio,Debit Card,Cancelled
1122,92795,Product_82,Toys,378.51,2023-06-30,10,San Antonio,Gift Card,Returned
1123,57804,Product_74,Beauty,483.38,2023-12-29,7,Houston,Credit Card,Shipped
1124,27041,Product_472,Home,74.69,2023-12-30,3,Philadelphia,Debit Card,Pending
1125,71501,Product_424,Toys,292.52,2023-07-13,4,Los Angeles,Gift Card,Cancelled
1126,43627,Product_187,Beauty,35.58,2023-08-09,4,Phoenix,Credit Card,Pending
1127,20473,Product_391,Sports,133.84,2023-03-14,6,San Jose,Debit Card,Returned
1128,27309,Product_464,Toys,452.9,2023-07-28,7,Houston,Credit Card,Returned
1129,73349,Product_210,Sports,288.65,2023-05-31,8,Philadelphia,Credit Card,Cancelled
1130,75021,Product_358,Sports,164.87,2023-11-23,9,San Diego,Gift Card,Cancelled
1131,83414,Product_293,Beauty,103.18,2023-06-17,9,Dallas,Credit Card,Pending
1132,63073,Product_472,Electronics,352.3,2023-05-27,1,Los Angeles,PayPal,Cancelled
1133,49184,Product_311,Electronics,361.79,2023-06-22,10,San Antonio,Gift Card,Cancelled
1134,85350,Product_211,Home,245.94,2023-05-19,6,San Diego,Gift Card,Shipped
1135,75896,Product_475,Electronics,205.67,2023-07-17,7,Philadelphia,PayPal,Shipped
1136,38151,Product_59,Books,484.82,2023-11-13,5,Philadelphia,Credit Card,Shipped
1137,84046,Product_177,Beauty,362.04,2023-08-04,7,San Antonio,PayPal,Pending
1138,89525,Product_419,Books,65.57,2023-05-25,3,Los Angeles,PayPal,Returned
1139,12786,Product_201,Clothing,285.65,2023-04-13,10,Los Angeles,Gift Card,Pending
1140,90033,Product_233,Books,416.04,2023-08-25,3,Phoenix,PayPal,Cancelled
1141,97659,Product_29,Books,105.45,2023-04-21,3,Los Angeles,Debit Card,Returned
1142,55566,Product_373,Books,316.84,2023-04-05,7,Dallas,PayPal,Cancelled
1143,12919,Product_203,Clothing,300.76,2023-02-04,10,New York,Gift Card,Cancelled
1144,96789,Product_146,Sports,35.47,2023-09-29,10,Philadelphia,Gift Card,Cancelled
1145,62770,Product_307,Toys,437.68,2023-10-30,8,New York,Debit Card,Returned
1146,98784,Product_278,Home,264.19,2023-09-11,8,Los Angeles,Debit Card,Returned
1147,15237,Product_462,Sports,297.02,2023-06-29,4,Chicago,Debit Card,Shipped
1148,49023,Product_134,Beauty,404.95,2023-10-17,7,Dallas,Gift Card,Shipped
1149,15653,Product_303,Sports,410.75,2023-06-06,6,Houston,PayPal,Shipped
1150,91766,Product_439,Sports,160.66,2023-05-02,6,San Diego,Debit Card,Cancelled
1151,85996,Product_339,Toys,336.52,2023-12-20,8,San Jose,Credit Card,Shipped
1152,93983,Product_399,Beauty,471.42,2023-04-15,1,Chicago,PayPal,Returned
1153,16240,Product_102,Clothing,478.68,2023-12-23,9,San Antonio,Gift Card,Shipped
1154,68433,Product_427,Books,181.33,2023-01-22,8,Dallas,PayPal,Returned
1155,59859,Product_110,Beauty,311.62,2023-01-07,10,Houston,Credit Card,Pending
1156,88541,Product_221,Beauty,135.0,2023-11-30,7,Dallas,Gift Card,Returned
1157,33878,Product_105,Books,72.4,2023-08-07,9,Houston,Gift Card,Pending
1158,70023,Product_344,Home,210.4,2023-09-21,4,Chicago,PayPal,Delivered
1159,23084,Product_155,Toys,407.87,2023-11-30,7,Chicago,PayPal,Pending
1160,84769,Product_265,Sports,419.88,2023-01-20,8,Philadelphia,Gift Card,Returned
1161,88144,Product_124,Sports,25.05,2023-05-06,5,Chicago,Gift Card,Returned
1162,80517,Product_247,Clothing,281.68,2023-03-04,9,Los Angeles,Gift Card,Pending
1163,68269,Product_167,Sports,176.12,2023-04-11,2,San Diego,Debit Card,Cancelled
1164,59116,Product_369,Clothing,477.3,2023-09-02,7,Philadelphia,PayPal,Delivered
1165,40942,Product_251,Beauty,363.42,2023-01-13,2,San Diego,Credit Card,Shipped
1166,95789,Product_386,Home,166.42,2023-04-08,9,Chicago,Gift Card,Returned
1167,60520,Product_480,Beauty,193.7,2023-05-01,10,San Diego,Debit Card,Shipped
1168,79836,Product_422,Clothing,388.95,2023-06-29,5,Phoenix,PayPal,Cancelled
1169,80110,Product_477,Clothing,459.69,2023-11-15,7,New York,PayPal,Cancelled
1170,72017,Product_460,Beauty,415.91,2023-05-12,9,San Antonio,PayPal,Cancelled
1171,57443,Product_350,Beauty,214.84,2023-02-02,8,Dallas,Gift Card,Cancelled
1172,52716,Product_166,Beauty,380.02,2023-11-28,9,New York,Credit Card,Shipped
1173,87188,Product_165,Clothing,358.5,2023-11-28,6,Los Angeles,Gift Card,Pending
1174,60481,Product_64,Home,339.67,2023-06-16,5,Phoenix,Credit Card,Returned
1175,21706,Product_195,Electronics,338.02,2023-11-26,1,Chicago,Credit Card,Shipped
1176,13831,Product_179,Toys,236.4,2023-07-10,7,Dallas,PayPal,Delivered
1177,82175,Product_137,Clothing,147.38,2023-10-11,7,Dallas,Credit Card,Delivered
1178,69940,Product_496,Clothing,72.79,2023-12-30,6,Phoenix,Debit Card,Delivered
1179,81397,Product_398,Books,447.6,2023-06-19,4,San Antonio,Debit Card,Returned
1180,15453,Product_466,Toys,288.12,2023-12-28,8,Los Angeles,PayPal,Delivered
1181,11273,Product_165,Sports,9.46,2023-03-01,6,Houston,Credit Card,Delivered
1182,62327,Product_303,Electronics,450.59,2023-01-02,2,San Antonio,Debit Card,Pending
1183,11019,Product_420,Home,289.27,2023-02-03,1,Houston,PayPal,Cancelled
1184,35135,Product_410,Clothing,14.91,2023-07-27,10,Los Angeles,PayPal,Cancelled
1185,78605,Product_22,Toys,130.33,2023-06-13,1,Los Angeles,Debit Card,Shipped
1186,42319,Product_357,Clothing,383.1,2023-09-27,7,Dallas,Debit Card,Delivered
1187,28473,Product_485,Sports,104.17,2023-02-20,9,San Antonio,Debit Card,Pending
1188,91556,Product_204,Clothing,116.62,2023-08-11,9,Phoenix,Credit Card,Pending
1189,44535,Product_144,Electronics,398.91,2023-02-08,5,Phoenix,Debit Card,Cancelled
1190,52812,Product_438,Toys,36.95,2023-04-17,9,Los Angeles,Gift Card,Shipped
1191,63443,Product_471,Beauty,79.5,2023-10-30,8,Houston,Debit Card,Returned
1192,45745,Product_233,Clothing,258.92,2023-09-25,8,New York,Gift Card,Pending
1193,64592,Product_157,Home,64.04,2023-02-22,7,San Diego,PayPal,Cancelled
1194,37911,Product_451,Sports,383.7,2023-06-18,8,Philadelphia,Credit Card,Returned
1195,89060,Product_62,Beauty,71.86,2023-08-25,10,San Jose,PayPal,Returned
1196,69991,Product_475,Books,329.41,2023-09-09,9,Chicago,Credit Card,Delivered
1197,39502,Product_389,Electronics,279.02,2023-06-04,1,Phoenix,Debit Card,Pending
1198,69207,Product_467,Sports,56.37,2023-01-19,2,San Diego,Debit Card,Shipped
1199,77765,Product_479,Clothing,379.51,2023-12-16,5,Phoenix,Credit Card,Returned
1200,88938,Product_113,Home,83.9,2023-05-17,6,San Diego,Gift Card,Delivered
1201,18827,Product_207,Home,16.04,2023-03-10,4,New York,Gift Card,Delivered
1202,74449,Product_265,Clothing,284.39,2023-08-09,2,San Diego,Credit Card,Returned
1203,63483,Product_38,Beauty,413.11,2023-01-06,5,Dallas,Debit Card,Pending
1204,25718,Product_277,Electronics,335.91,2023-07-25,10,Philadelphia,PayPal,Pending
1205,30491,Product_332,Clothing,55.04,2023-09-20,10,Dallas,Gift Card,Cancelled
1206,43396,Product_275,Toys,198.88,2023-01-21,10,Phoenix,Debit Card,Pending
1207,45442,Product_343,Clothing,363.32,2023-10-07,8,Houston,PayPal,Delivered
1208,59521,Product_284,Clothing,175.49,2023-03-21,4,New York,PayPal,Pending
1209,89558,Product_446,Books,421.65,2023-01-10,9,San Diego,PayPal,Delivered
1210,97562,Product_158,Toys,408.0,2023-04-05,10,San Diego,Debit Card,Returned
1211,63147,Product_352,Sports,214.07,2023-01-13,9,San Antonio,Credit Card,Cancelled
1212,59481,Product_196,Toys,18.13,2023-10-18,4,Phoenix,Credit Card,Pending
1213,43794,Product_127,Home,112.18,2023-10-14,4,Houston,Credit Card,Returned
1214,46293,Product_465,Home,193.35,2023-05-20,10,Chicago,Gift Card,Delivered
1215,31437,Product_329,Clothing,329.65,2023-06-05,2,New York,PayPal,Shipped
1216,74558,Product_477,Electronics,42.12,2023-07-24,9,Philadelphia,Credit Card,Pending
1217,56759,Product_283,Home,462.79,2023-07-09,3,Philadelphia,Credit Card,Returned
1218,68893,Product_308,Home,192.55,2023-04-25,9,Houston,Gift Card,Returned
1219,55404,Product_363,Electronics,439.66,2023-04-22,1,Chicago,PayPal,Shipped
1220,82881,Product_462,Toys,455.31,2023-07-15,8,San Diego,Gift Card,Cancelled
1221,83356,Product_358,Clothing,198.11,2023-08-15,5,San Antonio,Gift Card,Delivered
1222,58924,Product_234,Toys,324.94,2023-01-04,10,New York,PayPal,Delivered
1223,61405,Product_324,Electronics,414.86,2023-04-06,5,San Jose,PayPal,Delivered
1224,10450,Product_408,Sports,442.23,2023-10-27,6,Chicago,PayPal,Shipped
1225,34186,Product_379,Beauty,289.35,2023-12-18,10,San Antonio,Credit Card,Pending
1226,55678,Product_302,Beauty,417.71,2023-05-04,5,Los Angeles,Gift Card,Cancelled
1227,82772,Product_279,Books,15.94,2023-08-23,9,Los Angeles,Gift Card,Shipped
1228,43757,Product_60,Clothing,70.59,2023-04-06,2,Philadelphia,Gift Card,Pending
1229,75916,Product_262,Toys,169.0,2023-10-25,8,Houston,Gift Card,Shipped
1230,80766,Product_174,Toys,227.23,2023-04-30,10,Phoenix,Credit Card,Shipped
1231,82479,Product_104,Beauty,470.33,2023-01-13,4,Dallas,Debit Card,Returned
1232,67593,Product_450,Beauty,55.89,2023-03-27,2,San Diego,Gift Card,Cancelled
1233,98016,Product_216,Electronics,164.22,2023-08-15,2,New York,PayPal,Shipped
1234,72520,Product_244,Sports,85.81,2023-09-02,2,San Jose,Gift Card,Returned
1235,43891,Product_119,Sports,255.68,2023-08-18,9,Houston,Credit Card,Delivered
1236,71127,Product_360,Electronics,192.84,2023-12-10,7,San Antonio,Debit Card,Shipped
1237,13564,Product_247,Clothing,49.57,2023-09-05,2,San Diego,PayPal,Cancelled
1238,26287,Product_354,Electronics,84.31,2023-10-18,2,San Antonio,Gift Card,Shipped
1239,40266,Product_413,Sports,228.01,2023-01-26,1,San Antonio,Credit Card,Returned
1240,88317,Product_269,Books,44.17,2023-09-20,10,Dallas,Credit Card,Cancelled
1241,66677,Product_423,Beauty,20.5,2023-04-27,5,San Antonio,Credit Card,Delivered
1242,18434,Product_495,Sports,315.56,2023-09-19,4,Dallas,Credit Card,Pending
1243,91848,Product_388,Sports,31.57,2023-09-06,1,San Jose,Debit Card,Delivered
1244,81174,Product_66,Beauty,293.58,2023-12-09,9,San Diego,PayPal,Shipped
1245,99253,Product_249,Home,466.5,2023-05-16,6,San Jose,Credit Card,Pending
1246,75791,Product_36,Toys,404.79,2023-09-28,10,Phoenix,Credit Card,Returned
1247,62823,Product_290,Electronics,134.52,2023-07-22,9,San Antonio,Credit Card,Returned
1248,68966,Product_114,Sports,342.08,2023-09-22,1,Houston,PayPal,Pending
1249,47499,Product_479,Toys,425.73,2023-02-02,9,San Diego,PayPal,Returned
1250,62065,Product_342,Clothing,106.32,2023-08-18,2,San Jose,Debit Card,Returned
1251,81815,Product_168,Beauty,457.94,2023-09-19,5,Los Angeles,Credit Card,Shipped
1252,42466,Product_457,Beauty,490.98,2023-04-06,9,Phoenix,Debit Card,Delivered
1253,68489,Product_241,Electronics,126.9,2023-01-15,9,Chicago,PayPal,Returned
1254,97705,Product_156,Clothing,115.88,2023-07-01,10,San Jose,Debit Card,Cancelled
1255,85227,Product_261,Beauty,466.17,2023-07-30,5,San Antonio,PayPal,Returned
1256,54122,Product_332,Beauty,310.35,2023-08-08,5,Phoenix,Credit Card,Shipped
1257,91171,Product_458,Clothing,19.81,2023-08-23,7,San Diego,Gift Card,Returned
1258,93990,Product_6,Beauty,101.38,2023-09-06,5,Philadelphia,Credit Card,Cancelled
1259,72227,Product_33,Books,424.49,2023-01-22,6,Houston,PayPal,Delivered
1260,64302,Product_393,Electronics,390.86,2023-05-20,2,San Antonio,Credit Card,Delivered
1261,42298,Product_319,Books,19.86,2023-03-24,10,Los Angeles,Credit Card,Cancelled
1262,31971,Product_279,Toys,159.0,2023-08-16,2,Chicago,Debit Card,Shipped
1263,54256,Product_109,Beauty,82.01,2023-11-06,6,Phoenix,Gift Card,Pending
1264,50379,Product_292,Toys,201.37,2023-11-15,2,Dallas,PayPal,Returned
1265,24624,Product_187,Home,36.05,2023-12-02,6,Dallas,PayPal,Pending
1266,44706,Product_80,Toys,278.01,2023-07-05,3,Los Angeles,Gift Card,Delivered
1267,85032,Product_274,Sports,258.94,2023-02-09,5,Chicago,PayPal,Cancelled
1268,52095,Product_196,Toys,86.82,2023-05-07,7,San Jose,Gift Card,Returned
1269,93729,Product_36,Electronics,386.93,2023-11-25,7,New York,Debit Card,Shipped
1270,19948,Product_408,Books,8.85,2023-04-02,1,Dallas,PayPal,Delivered
1271,48015,Product_435,Sports,312.38,2023-10-07,4,New York,PayPal,Delivered
1272,23652,Product_236,Sports,156.34,2023-09-22,9,Houston,Debit Card,Pending
1273,90916,Product_6,Sports,491.61,2023-12-15,6,Chicago,Gift Card,Cancelled
1274,85742,Product_497,Beauty,490.34,2023-03-31,1,Los Angeles,Gift Card,Delivered
1275,88151,Product_55,Clothing,438.05,2023-10-24,9,New York,Gift Card,Returned
